ID,jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Residents.Tested,Residents.Population,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,hifld_id,TYPE,SECURELVL,CAPACITY,federal_prison_type,HIFLD.Population,Website,Notes
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-07,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-08,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-09,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-10,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-11,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-12,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-13,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-14,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-15,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-16,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-18,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-23,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-25,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-09-29,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-01,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-03,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-05,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-07,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-11,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-12,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-14,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-18,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-23,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-26,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-28,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-10-30,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-11-02,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
703,Prison,Mississippi,DELTA CORRECTIONAL FACILITY,2020-11-04,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,3,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,NA
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-04-29,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-04-30,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-05-01,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-05-02,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-05-03,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-05-04,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(5/4/20) article reports two resident fatalities to date (https://www.thetelegraph.com/news/article/Inmate-dies-after-falling-ill-at-Mississippi-15244657.php)    (4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-05-05,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(5/4/20) article reports two resident fatalities to date (https://www.thetelegraph.com/news/article/Inmate-dies-after-falling-ill-at-Mississippi-15244657.php)    (4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-05-06,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(5/4/20) article reports two resident fatalities to date (https://www.thetelegraph.com/news/article/Inmate-dies-after-falling-ill-at-Mississippi-15244657.php)    (4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-05-07,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(5/4/20) article reports two resident fatalities to date (https://www.thetelegraph.com/news/article/Inmate-dies-after-falling-ill-at-Mississippi-15244657.php)    (4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
NA,Prison,Mississippi,EAST MISSISSIPPI CORRECTIONAL FACILITY MERIDIAN,2020-05-08,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10641 HWY 80 W,39307,MERIDIAN,LAUDERDALE,32.33866728,-88.79875521,28075,10001816,STATE,MAXIMUM,1500,private,1266,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(5/4/20) article reports two resident fatalities to date (https://www.thetelegraph.com/news/article/Inmate-dies-after-falling-ill-at-Mississippi-15244657.php)    (4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24      (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/"
